Start,1
"[-7, -3, 9, 17, 24, 29]",ჸ
"[0, 5, 17, 24, 33]",ჹ
"[5, 17, 24, 28, 29, 31, 33]",ჺ
"[7, 19, 26, 36]",჻
"[-5, 7, 19, 26, 36]",ჼ
"[-5, 12, 19, 28, 36]",ჽ
"[10, 12, 22, 34, 36]",ჾ
"[10, 22, 34]",ჿ
"[0, 12, 33, 36]",ᄀ
"[0, 33, 36]",ᄁ
"[0, 12, 24, 31, 34]",ᄂ
"[2, 14, 26, 29]",ᄃ
"[3, 29, 36]",ᄄ
"[2, 14, 22, 29, 34]",ᄅ
"[-2, 10, 22, 29, 38]",ᄆ
"[0, 12, 22, 24, 28]",ᄇ
"[31, 34]",ᄈ
"[5, 17, 24, 31, 34]",ᄉ
"[5, 12, 24]",ᄊ
"[-7, 5, 12, 21, 24]",ᄋ
"[-7, 5, 12, 21, 24, 29]",ᄌ
"[-7, 5, 12, 17, 21, 24, 31, 33]",ᄍ
"[5, 17, 24, 31]",ᄎ
"[12, 22, 29, 36]",ᄏ
"[0, 12, 22, 29, 36]",ᄐ
"[0, 2, 14, 22, 29, 34]",ᄑ
"[0, 5, 12, 19, 28, 36]",ᄒ
"[0, 12, 19, 28, 34]",ᄓ
"[28, 34]",ᄔ
"[0, 12, 24, 28, 33, 34]",ᄕ
"[21, 33, 34]",ᄖ
"[9, 19, 31]",ᄗ
"[5, 7, 17]",ᄘ
"[4, 29]",ᄙ
"[16, 28]",ᄚ
"[0, 12, 24, 31, 33, 34, 36]",ᄛ
"[0, 12, 22, 28, 29, 31, 33]",ᄜ
"[0, 2, 12, 24, 26, 28, 29, 31]",ᄝ
"[-7, 0, 5, 21, 24, 29]",ᄞ
"[10, 22, 29]",ᄟ
"[-2, 29, 38]",ᄠ
"[0, 12, 14, 22, 29, 34, 36]",ᄡ
"[-2, 10, 17, 21, 22, 29, 36, 38]",ᄢ
"[5, 12, 17, 19, 21, 29, 36]",ᄣ
"[0, 12, 24, 28, 34]",ᄤ
"[0, 12, 22, 28, 31, 33]",ᄥ
"[0, 5, 21]",ᄦ
"[5, 17, 19]",ᄧ
"[24, 34]",ᄨ
"[5, 17, 21, 24, 34, 36]",ᄩ
"[2, 26]",ᄪ
"[28, 31, 34]",ᄫ
"[15, 21, 29, 36]",ᄬ
"[3, 29, 34]",ᄭ
"[2, 14, 22]",ᄮ
"[-2, 0, 10, 22, 29, 36, 38]",ᄯ
"[12, 19, 24, 29]",ᄰ
"[9, 29, 36]",ᄱ
"[0, 12, 19, 28, 34, 36]",ᄲ
"[-7, 5, 12, 17, 21, 24, 29]",ᄳ
"[0, 17, 24, 33]",ᄴ
"[5, 17, 19, 21, 24, 34, 36]",ᄵ
"[5, 24, 36]",ᄶ
"[5, 9, 21, 24, 29, 36]",ᄷ
"[5, 7, 17, 19, 24, 29, 33]",ᄸ
"[-7, 0, 5, 12, 21, 29]",ᄹ
"[7, 17, 19, 24, 28, 31]",ᄺ
"[17, 24, 31, 34]",ᄻ
"[5, 17, 24, 29, 31, 33, 34]",ᄼ
"[5, 17, 24, 31, 33, 34, 36]",ᄽ
"[-2, 10, 22]",ᄾ
"[-3, 7, 12, 21]",ᄿ
"[-3, 12, 21]",ᅀ
"[-5, 7, 24]",ᅁ
"[5, 9, 17, 28]",ᅂ
"[5, 14, 21, 28]",ᅃ
"[2, 11, 14, 21]",ᅄ
"[2, 12, 14, 18]",ᅅ
"[2, 7]",ᅆ
"[4, 7]",ᅇ
"[2, 5]",ᅈ
"[6, 14]",ᅉ
"[6, 12]",ᅊ
"[17, 23]",ᅋ
"[2, 6, 12, 16]",ᅌ
"[-5, 12, 14, 19]",ᅍ
"[7, 12, 23]",ᅎ
"[2, 16, 24]",ᅏ
"[-1, 19, 28]",ᅐ
"[-3, -1, 9, 12, 24, 30]",ᅑ
"[-1, 0, 11, 14, 19, 28]",ᅒ
"[-8, -7, 4, 12, 24, 31]",ᅓ
"[5, 9, 16, 21]",ᅔ
"[4, 8, 11, 23]",ᅕ
"[-1, 11, 23, 26, 31]",ᅖ
"[0, 12, 23, 26, 31]",ᅗ
"[0, 12, 18, 26]",ᅘ
"[4, 16, 24, 29, 33]",ᅙ
"[5, 17, 21, 26, 38]",ᅚ
"[12, 23, 26, 31]",ᅛ
"[0, 23, 26, 31]",ᅜ
"[-1, 23, 26, 31]",ᅝ
"[0, 12, 21, 24, 36]",ᅞ
"[0, 9, 12, 15]",ᅟ
"[5, 10, 12, 19]",ᅠ
"[5, 8, 12, 14]",ᅡ
"[0, 10, 12, 21]",ᅢ
"[7, 14, 21, 24]",ᅣ
"[5, 9, 17, 23]",ᅤ
"[7, 12]",ᅥ
"[-7, 5, 13, 22, 31]",ᅦ
"[-7, 5, 14, 17, 21]",ᅧ
"[-5, 7, 19, 24]",ᅨ
"[-2, 10, 16, 24, 28]",ᅩ
"[-5, 7, 15, 19, 23]",ᅪ
"[3, 15, 18, 21, 24]",ᅫ
"[-1, 11, 23]",ᅬ
"[-7, 5, 13, 21, 31]",ᅭ
"[-7, 5, 17, 23, 33]",ᅮ
"[-5, 7, 16, 23, 24, 31]",ᅯ
"[-3, 9, 18, 24]",ᅰ
"[-12, -5, 0, 12, 16, 17, 24, 26]",ᅱ
"[-7, 5, 17, 21, 23, 33]",ᅲ
"[-3, 9, 12, 14, 18, 24]",ᅳ
"[-5, 19, 28]",ᅴ
"[-5, 7, 11, 17, 19, 26, 28]",ᅵ
"[-5, 7, 14, 16, 19, 24]",ᅶ
"[-5, 7, 15, 19]",ᅷ
"[-12, -5, 0, 7, 11, 12, 16, 17, 24, 26]",ᅸ
"[-1, 11, 14, 20, 28]",ᅹ
"[-1, 0, 11, 12, 14, 16, 21, 23, 24, 26]",ᅺ
"[-1, 11, 14, 23, 26]",ᅻ
"[-7, 5, 16, 21, 31]",ᅼ
"[-3, 9, 14, 21, 28]",ᅽ
"[-1, 11, 14, 21, 28]",ᅾ
"[-1, 11, 14, 21, 26]",ᅿ
"[-8, 4, 16, 20, 25]",ᆀ
"[-8, 4, 14, 20, 26]",ᆁ
"[-5, 7, 13, 21]",ᆂ
"[-8, 4, 12, 21, 28]",ᆃ
"[-10, 2, 12, 21, 29]",ᆄ
"[-7, 5, 12, 19, 28]",ᆅ
"[-7, -5, 5, 7, 11, 19, 26]",ᆆ
"[-3, 9, 12, 19, 31]",ᆇ
"[-1, 0, 11, 12, 14, 16, 19, 31]",ᆈ
"[-7, -5, 5, 7, 19, 21, 24, 26, 28]",ᆉ
"[-1, 0, 11, 12, 14, 16, 23, 26]",ᆊ
"[-1, 23, 26]",ᆋ
"[-3, 19, 31]",ᆌ
"[4, 16, 17, 24, 31, 33, 36, 38]",ᆍ
"[7, 19, 21, 31, 37]",ᆎ
"[31, 37]",ᆏ
"[7, 19, 23, 31, 37, 38]",ᆐ
"[12, 24, 27, 30]",ᆑ
"[4, 31, 38]",ᆒ
"[5, 31, 35]",ᆓ
"[29, 38]",ᆔ
"[0, 4, 12, 24, 31, 38]",ᆕ
"[16, 17, 24, 33, 36]",ᆖ
"[17, 24, 31, 35]",ᆗ
"[0, 4, 12, 16, 24, 31, 38, 40]",ᆘ
"[5, 17, 24, 29, 31, 33, 35]",ᆙ
"[0, 5, 12, 24]",ᆚ
"[32, 35]",ᆛ
"[30, 38]",ᆜ
"[19, 24, 26, 35]",ᆝ
"[4, 17, 24, 31, 33, 36, 38]",ᆞ
"[7, 19, 21]",ᆟ
"[7, 19, 21, 23, 31, 38]",ᆠ
"[30, 36]",ᆡ
"[2, 14, 24, 30, 33, 36]",ᆢ
"[0, 27, 30]",ᆣ
"[7, 19, 24, 26, 35]",ᆤ
"[0, 4, 12, 16, 24]",ᆥ
"[5, 17, 24, 31, 33, 36, 38]",ᆦ
"[-7, 5, 14, 21]",ᆧ
"[-10, 2, 21, 24, 30]",ᆨ
"[-1, 11, 19, 23, 26]",ᆩ
"[-7, 5, 17, 21, 24, 33, 36]",ᆪ
"[-7, 5, 17, 21, 24, 33]",ᆫ
"[-5, 7, 17, 31]",ᆬ
"[-5, 7, 19, 23, 26, 35]",ᆭ
"[2, 14, 18, 24, 30, 33]",ᆮ
"[2, 14, 18, 24, 30]",ᆯ
"[0, 12, 21, 28, 36]",ᆰ
"[0, 12, 21, 29, 35]",ᆱ
"[0, 12, 23, 29, 33]",ᆲ
"[0, 7, 12, 19, 23, 24, 28, 31]",ᆳ
"[-5, 7, 19, 24, 28, 29]",ᆴ
"[2, 14, 18, 24, 26, 33, 35]",ᆵ
"[-5, 2, 7, 14, 18, 19, 23, 24, 30, 31]",ᆶ
"[0, 5, 12, 17, 19, 24, 28, 31]",ᆷ
"[0, 12, 14, 21, 30]",ᆸ
"[-1, 11, 19, 31]",ᆹ
"[-10, 2, 18, 24, 28]",ᆺ
"[-10, 2, 18, 23, 26]",ᆻ
"[-10, 2, 18]",ᆼ
"[-10, 2, 18, 21, 24]",ᆽ
"[2, 14, 19, 26, 31]",ᆾ
"[-7, 5, 17, 19, 21, 31, 33]",ᆿ
"[0, 12, 23, 26]",ᇀ
"[-5, 7, 21, 25, 28]",ᇁ
"[-3, 9, 17, 24, 33]",ᇂ
"[-3, 9, 16, 25, 28]",ᇃ
"[-8, 4, 13, 21, 31]",ᇄ
"[-10, 2, 4, 13, 14, 21, 29]",ᇅ
"[-8, 21, 31]",ᇆ
"[-7, 5, 7, 14, 21, 29]",ᇇ
"[-5, 0, 12, 23, 26]",ᇈ
"[-2, 5, 14, 19]",ᇉ
"[0, 5, 14, 22]",ᇊ
"[2, 5, 14, 22]",ᇋ
"[4, 5, 14, 22]",ᇌ
"[5, 12, 19]",ᇍ
"[0, 4, 10]",ᇎ
"[2, 14, 21, 24, 28]",ᇏ
"[-1, 26, 33]",ᇐ
"[2, 14, 18, 26, 38]",ᇑ
"[2, 14, 16, 19, 21, 24, 31]",ᇒ
"[2, 14, 21, 24, 31]",ᇓ
"[2, 14, 21, 24, 33]",ᇔ
"[24, 29]",ᇕ
"[14, 21, 28]",ᇖ
"[-1, 26, 35]",ᇗ
"[2, 14, 18, 26, 36, 38]",ᇘ
"[-3, 0, 9, 17, 24, 29]",ᇙ
"[9, 17]",ᇚ
"[2, 12, 14, 17, 19, 24, 29]",ᇛ
"[0, 12, 16, 19, 24, 28]",ᇜ
"[2, 24, 28]",ᇝ
"[0, 7, 12, 19, 23]",ᇞ
"[-1, 0, 11, 19, 26, 28, 31]",ᇟ
"[-1, 11, 19, 26, 33, 35]",ᇠ
"[-3, 9, 19, 28]",ᇡ
"[0, 7, 12, 19, 28, 33]",ᇢ
"[7, 23, 29]",ᇣ
"[0, 7, 12, 19, 24, 28, 31]",ᇤ
"[-1, 11, 14, 24, 26, 29, 31]",ᇥ
"[0, 23, 26]",ᇦ
"[0, 12, 21, 26, 29]",ᇧ
"[-3, 0, 9, 12, 19, 24, 28]",ᇨ
"[-7, 9, 12]",ᇩ
"[11, 12, 16, 24]",ᇪ
"[2, 7, 12, 19]",ᇫ
"[2, 7, 12, 23]",ᇬ
"[7, 23]",ᇭ
"[2, 9, 12, 24]",ᇮ
"[5, 12, 14]",ᇯ
"[11, 14, 17, 26]",ᇰ
"[7, 14, 17, 24]",ᇱ
"[-3, 4, 11, 16]",ᇲ
"[1, 4, 16, 19]",ᇳ
"[0, 12, 24, 26, 31]",ᇴ
"[4, 16, 17, 24, 33]",ᇵ
"[-1, 11, 24, 28, 36]",ᇶ
"[2, 14, 21, 28, 36]",ᇷ
"[4, 16, 21, 28, 35]",ᇸ
"[4, 16, 20, 28, 35]",ᇹ
"[-1, 11, 23, 26, 32]",ᇺ
7.083333333,ᇻ
7.166666667,ᇼ
6.666666667,ᇽ
"[10, 16, 19, 24]",ᇾ
"[12, 17, 24, 28]",ᇿ
"[11, 23, 31, 38, 43]",ሀ
"[7, 19, 31, 36, 38]",ሁ
"[31, 36, 40]",ሂ
"[11, 23, 31, 36, 40]",ሃ
"[9, 21, 24, 36, 42]",ሄ
"[14, 26, 29, 38, 45]",ህ
"[14, 29, 38, 45]",ሆ
"[12, 14, 24, 29, 38, 45]",ሇ
"[12, 24, 29, 38, 45]",ለ
"[12, 29, 38, 45]",ሉ
"[29, 38, 45]",ሊ
"[11, 23, 31, 38, 41, 43]",ላ
"[11, 23, 31, 38, 41]",ሌ
"[11, 23, 31, 38]",ል
"[31, 35, 38]",ሎ
"[5, 17, 31, 35, 38]",ሏ
"[16, 31, 36]",ሐ
"[5, 16, 17, 31, 33, 36, 38]",ሑ
"[36, 38]",ሒ
"[19, 31, 35, 38]",ሓ
"[16, 31, 36, 40]",ሔ
"[4, 16, 31, 36, 40]",ሕ
"[4, 36, 40]",ሖ
"[4, 7, 19, 31]",ሗ
"[31, 36, 38]",መ
"[9, 21, 31, 36, 38]",ሙ
"[11, 23, 35, 36, 38, 43]",ሚ
"[11, 23, 26, 35, 43]",ማ
"[11, 26, 35, 43]",ሜ
"[7, 26, 35, 43]",ም
"[12, 24, 26, 33, 43]",ሞ
"[12, 24, 28, 33, 43]",ሟ
"[9, 21, 28, 36, 43]",ሠ
"[28, 43]",ሡ
"[14, 26, 28, 38, 42]",ሢ
"[14, 26, 38, 42]",ሣ
"[14, 26, 42]",ሤ
"[14, 26, 36, 42]",ሥ
"[9, 33, 41]",ሦ
"[9, 21, 24, 33, 41]",ሧ
"[21, 24, 33, 41]",ረ
"[11, 23, 26, 33, 41]",ሩ
"[11, 24, 28, 31, 40]",ሪ
"[12, 24, 28, 33, 40]",ራ
"[7, 12, 35]",ሬ
"[9, 19, 21, 28, 35, 38]",ር
"[9, 21, 28, 35, 36]",ሮ
"[4, 28, 31, 36]",ሯ
"[5, 17, 28, 31, 36]",ሰ
"[19, 26, 28, 31, 35, 36]",ሱ
"[7, 31, 36]",ሲ
"[12, 36, 40]",ሳ
"[24, 31, 36, 40]",ሴ
"[24, 29, 38, 45]",ስ
"[11, 23, 24, 31, 38, 43]",ሶ
"[12, 24, 31, 38, 40, 41]",ሷ
"[7, 19, 31, 36, 38, 40]",ሸ
"[7, 31, 36, 38]",ሹ
"[21, 31, 36, 38]",ሺ
"[26, 35, 43]",ሻ
"[9, 21, 28, 43]",ሼ
"[9, 28, 36, 43]",ሽ
"[14, 26, 36, 38, 42]",ሾ
"[11, 24, 31, 40]",ሿ
"[11, 21, 23, 24, 26, 33, 41]",ቀ
"[33, 41]",ቁ
"[17, 28, 31, 36]",ቂ
"[5, 28, 31, 36]",ቃ
"[11, 38, 43]",ቄ
"[11, 31, 36, 40]",ቅ
"[26, 29, 38, 45]",ቆ
"[12, 24, 26, 29, 38, 45]",ቇ
"[5, 31, 35, 38]",ቈ
"[24, 31, 35, 36, 38, 40]",቉
"[4, 12, 16, 31]",ቊ
"[7, 36, 38, 40]",ቋ
"[19, 31, 36, 38]",ቌ
"[11, 23, 31]",ቍ
"[26, 33, 35, 43]",቎
"[12, 24, 28, 43]",቏
"[21, 28, 36, 43]",ቐ
"[14, 26, 28, 42]",ቑ
"[35, 43]",ቒ
"[11, 21, 23, 24, 31, 40]",ቓ
"[24, 28, 31, 33, 41]",ቔ
"[7, 12, 19, 35, 38, 40]",ቕ
[35],ቖ
"[4, 9, 16, 21, 28, 36]",቗
"[7, 19, 26, 31, 35, 36]",ቘ
"[12, 31, 36, 40]",቙
"[23, 31, 36, 40]",ቚ
"[4, 5, 16, 17, 31, 36]",ቛ
"[5, 36]",ቜ
"[5, 7, 19, 31, 36, 40]",ቝ
"[12, 24, 28, 29, 36]",቞
"[9, 31, 36, 38]",቟
"[9, 11, 23, 26, 35, 43]",በ
"[19, 26, 35, 43]",ቡ
"[9, 28, 43]",ቢ
"[28, 36, 43]",ባ
"[11, 12, 23, 24, 31, 40]",ቤ
"[23, 24, 31, 40]",ብ
"[11, 33, 41]",ቦ
"[12, 24, 28, 31, 33, 40]",ቧ
"[12, 40]",ቨ
"[5, 36, 38]",ቩ
"[7, 35, 38]",ቪ
"[12, 16, 24, 31, 36, 40]",ቫ
"[4, 7, 36, 38]",ቬ
"[23, 26, 31, 35, 43]",ቭ
"[12, 28, 33, 43]",ቮ
"[14, 26, 28, 38, 42, 43]",ቯ
"[9, 23, 24]",ተ
"[23, 24, 26, 28, 31, 33, 40, 41]",ቱ
"[7, 12, 31, 38]",ቲ
"[9, 19, 21, 28, 35, 36]",ታ
"[5, 17, 31, 35, 36]",ቴ
"[0, 7, 12, 19, 26, 28]",ት
"[2, 5, 7, 11]",ቶ
"[-5, -1, 7, 17]",ቷ
"[7, 11, 21, 29]",ቸ
"[8, 12, 17, 26]",ቹ
"[7, 11, 17, 23]",ቺ
"[7, 11, 18, 27]",ቻ
"[4, 9, 12, 24]",ቼ
"[2, 5, 16, 24]",ች
"[-2, 10, 24, 28]",ቾ
"[-2, 10, 12, 24, 28]",ቿ
"[-2, 10, 14, 22, 26]",ኀ
"[-2, 10, 16, 22, 26]",ኁ
"[-7, 5, 16, 21, 24]",ኂ
"[-7, 5, 16, 22, 26]",ኃ
"[-12, 0, 12, 19, 22, 28]",ኄ
"[2, 22, 26]",ኅ
"[4, 16, 19, 22, 26]",ኆ
"[-5, 7, 14, 26, 34]",ኇ
"[-2, 10, 19, 26, 31]",ኈ
"[-1, 11, 20, 26, 29]",኉
"[0, 12, 20, 23, 29]",ኊ
"[4, 22, 26]",ኋ
"[-7, 5, 17, 22, 24]",ኌ
"[-12, 0, 19, 22, 28]",ኍ
"[16, 19, 22, 26]",኎
"[-7, 5, 17, 22]",኏
"[-2, 17, 24, 28]",ነ
"[2, 17, 21, 28]",ኑ
"[7, 16, 19, 23]",ኒ
"[7, 17, 19, 21]",ና
"[0, 12, 23, 28]",ኔ
"[7, 16, 24, 33]",ን
"[7, 16, 24, 31]",ኖ
"[7, 17, 23, 28]",ኗ
"[14, 19, 21]",ኘ
"[2, 12, 18, 23]",ኙ
"[-2, 5, 10, 16]",ኚ
"[-2, 7, 14, 19]",ኛ
"[0, 7, 10, 14]",ኜ
"[5, 12, 15, 21]",ኝ
"[-2, 12, 14, 21]",ኞ
"[-5, 16, 24]",ኟ
"[-12, 0, 7, 16, 28]",አ
"[-12, 0, 8, 16, 26]",ኡ
"[-12, 0, 9, 17, 24]",ኢ
"[-12, 0, 11, 17, 21]",ኣ
"[-12, 17, 21]",ኤ
"[-12, 0, 12, 17, 19]",እ
"[-8, 4, 12, 16, 19]",ኦ
"[0, 16, 28]",ኧ
"[-4, 8, 14, 18, 24]",ከ
"[-5, 7, 11, 23, 26]",ኩ
"[-5, 7, 13, 22, 28]",ኪ
"[-10, 21, 29]",ካ
"[-10, 14, 21, 29]",ኬ
"[-8, 4, 14, 21, 29]",ክ
"[-8, 4, 14]",ኮ
"[-7, 5, 9, 21, 24]",ኯ
"[-7, 5, 11, 20, 26]",ኰ
"[-7, 20, 26]",኱
"[-12, 19, 28]",ኲ
"[-12, 0, 12, 28]",ኳ
"[-12, 0, 12, 20, 28]",ኴ
"[0, 12, 16, 22, 28]",ኵ
"[-1, 23, 28]",኶
"[-1, 11, 16, 19, 31]",኷
"[-1, 11, 18, 21, 27]",ኸ
"[-1, 11, 18]",ኹ
"[-1, 20, 28]",ኺ
"[-1, 11, 14, 20, 26]",ኻ
"[-5, 7, 10, 16, 24]",ኼ
"[-12, 0, 16, 22, 31]",ኽ
"[-12, 0, 14, 22, 29]",ኾ
"[-12, 0, 22, 29]",኿
"[-12, 0, 22]",ዀ
"[-7, 5, 16, 21, 28]",዁
"[-7, 5, 14, 21, 24]",ዂ
"[-6, 6, 15, 20, 24]",ዃ
"[-5, 16, 28]",ዄ
"[-12, 0, 9]",ዅ
"[12, 16, 28]",዆
"[-1, 21, 30]",዇
"[16, 19, 28]",ወ
"[-5, 7, 10]",ዉ
"[-12, 0, 16]",ዊ
"[-7, 22, 31]",ዋ
"[-5, 7, 13]",ዌ
"[-8, 14, 21, 29]",ው
"[-1, 19, 31]",ዎ
"[-3, 16, 21]",ዏ
"[-5, 17, 23]",ዐ
"[16, 26]",ዑ
"[5, 9, 21, 24]",ዒ
"[-12, 0, 16, 22]",ዓ
"[-7, 21, 33]",ዔ
"[-6, 20, 24]",ዕ
"[-12, 17, 24]",ዖ
"[-12, 0, 11]",዗
"[11, 18, 21, 27]",ዘ
"[7, 19, 23, 31, 41]",ዙ
"[11, 23, 26, 31, 41]",ዚ
"[7, 19, 31, 35, 41]",ዛ
"[14, 26, 33, 43]",ዜ
"[14, 26, 33, 41]",ዝ
"[11, 23, 29, 31, 38]",ዞ
"[12, 24, 31]",ዟ
"[12, 24, 31, 35, 38]",ዠ
"[12, 24, 28, 33]",ዡ
"[9, 21, 24, 31]",ዢ
"[9, 21, 24, 31, 41]",ዣ
"[12, 24, 28, 31, 41]",ዤ
"[14, 26, 29, 31, 41]",ዥ
"[13, 25, 31, 34, 40]",ዦ
"[14, 26, 29, 33, 38]",ዧ
"[5, 17, 26, 33, 45]",የ
"[12, 24, 31, 35, 36, 38, 40]",ዩ
"[5, 17, 21, 28, 33]",ዪ
"[0, 12, 15, 18]",ያ
"[4, 12, 19, 21]",ዬ
"[2, 17, 19]",ይ
"[0, 14, 19, 26]",ዮ
"[5, 11, 19, 21]",ዯ
"[2, 7, 17, 19]",ደ
"[-7, 0, 7, 11]",ዱ
"[-3, 0, 7, 16]",ዲ
"[-5, 10, 12, 16]",ዳ
"[-3, 13, 21]",ዴ
"[-3, 9, 13, 21]",ድ
"[-10, 9, 12, 18]",ዶ
"[-5, 2, 14, 17]",ዷ
"[-5, 5, 12, 16]",ዸ
"[0, 10, 12]",ዹ
"[-5, 7, 24, 26, 31]",ዺ
"[5, 17, 24, 29, 35]",ዻ
"[5, 17, 24, 29, 33, 35]",ዼ
"[7, 19, 23, 26, 31, 33]",ዽ
"[0, 21, 28, 36]",ዾ
"[7, 9, 17]",ዿ
"[7, 15, 18]",ጀ
"[-5, 7, 14, 17, 24]",ጁ
"[-1, 11, 17, 19, 26]",ጂ
"[-7, 5, 9, 17, 26]",ጃ
"[-8, -5, 4, 7, 12, 14, 17, 19, 23, 24]",ጄ
"[-7, 5, 21, 31]",ጅ
"[-7, 5, 21, 26, 31]",ጆ
"[-7, 5, 21, 26, 29, 31]",ጇ
"[-10, 2, 21, 24, 26]",ገ
"[-6, 6, 21, 26]",ጉ
"[-13, -1, 11, 19, 23, 26]",ጊ
"[-13, -1, 11]",ጋ
"[-13, -1, 11, 14, 19, 23]",ጌ
"[-12, 0, 12, 14, 16, 19, 23]",ግ
"[-12, 0, 12, 16, 19, 23]",ጎ
"[-7, 5, 21, 29, 33]",ጏ
"[5, 17, 19, 23, 29]",ጐ
"[0, 12, 16, 19, 24, 31]",጑
"[-7, 5, 17, 21, 29, 33]",ጒ
"[-7, 5, 16, 19, 28, 31]",ጓ
"[-7, 5, 14, 17, 26, 29]",ጔ
"[-3, 9, 13, 16, 25, 28]",ጕ
"[5, 17, 19, 23, 28, 29]",጖
"[-6, 21, 24, 26]",጗
"[-10, 21, 24, 26]",ጘ
"[4, 16, 19, 24, 29, 31]",ጙ
"[-13, -1, 11, 14, 19, 23, 26]",ጚ
"[-13, -1, 11, 14]",ጛ
"[12, 24, 31, 39]",ጜ
"[12, 24, 27, 36, 39]",ጝ
"[12, 24, 29, 36, 41]",ጞ
"[12, 24, 27, 36, 43]",ጟ
"[12, 24, 27, 31, 43]",ጠ
"[5, 17, 24, 32, 41]",ጡ
"[5, 17, 24, 32, 39]",ጢ
"[7, 19, 24, 29, 38]",ጣ
"[3, 15, 24, 36, 43]",ጤ
"[3, 15, 24, 31, 43]",ጥ
"[12, 24, 29, 36, 38]",ጦ
"[12, 24, 27, 31, 36]",ጧ
"[5, 17, 32, 36, 41]",ጨ
"[12, 24, 27, 31, 39]",ጩ
"[15, 27, 34, 43]",ጪ
"[3, 15, 27, 34, 43]",ጫ
"[17, 29, 36, 44]",ጬ
"[15, 17, 27, 29, 31, 36, 43, 44]",ጭ
"[15, 27, 31, 36, 43]",ጮ
"[15, 36]",ጯ
"[14, 26, 32, 36, 41]",ጰ
"[14, 15, 26, 27, 29, 36, 41, 43]",ጱ
"[12, 14, 24, 26, 31, 36, 39]",ጲ
"[10, 22, 31, 38]",ጳ
"[8, 10, 20, 22, 26, 31, 36, 38]",ጴ
"[8, 20, 26, 31, 36]",ጵ
"[8, 20, 26, 31]",ጶ
"[12, 24, 26, 36, 41]",ጷ
"[15, 27, 29, 31, 36, 43, 44]",ጸ
"[15, 36, 43]",ጹ
"[14, 36, 41]",ጺ
"[12, 14, 24, 26, 31, 35, 36, 39, 41]",ጻ
"[8, 20, 26, 31, 36, 38]",ጼ
"[14, 15, 26, 29, 36, 41, 43]",ጽ
"[26, 29, 36, 41]",ጾ
"[8, 10, 20, 22, 26, 31, 36]",ጿ
"[0, 7, 19]",ፀ
"[0, 7, 17, 21]",ፁ
"[7, 14, 17, 29]",ፂ
"[4, 9, 19]",ፃ
"[9, 19]",ፄ
"[-7, 5, 9, 19]",ፅ
"[2, 5, 7, 12]",ፆ
"[-8, 0, 19]",ፇ
"[-10, 0, 5, 17]",ፈ
"[7, 19, 22, 31, 37]",ፉ
"[7, 19, 23, 31, 39]",ፊ
"[7, 19, 21, 31, 36]",ፋ
"[-8, 4, 16, 23, 26]",ፌ
"[-8, 23, 26]",ፍ
"[5, 17, 21, 24, 31]",ፎ
"[5, 24, 31]",ፏ
"[-3, 23, 26]",ፐ
"[17, 24, 31]",ፑ
"[6, 12, 21]",ፒ
"[2, 14, 18, 21, 30]",ፓ
"[-3, 9, 18, 24, 36]",ፔ
"[2, 14, 19, 21, 33]",ፕ
"[4, 16, 19, 25, 33]",ፖ
"[6, 18, 21, 26]",ፗ
"[-5, 4, 9, 12]",ፘ
"[-10, 5, 12, 17]",ፙ
"[4, 7, 14, 23]",ፚ
"[9, 12, 16, 23]",፛
"[7, 11, 16, 25]",፜
"[4, 20, 23]",፝
"[18, 26]",፞
"[9, 14, 23]",፟
"[2, 14, 19, 23, 33]",፠
"[-1, 11, 20, 26, 35]",፡
"[0, 12, 21, 24, 33]",።
"[4, 16, 24, 31, 35]",፣
"[4, 16, 25, 31, 33]",፤
"[5, 17, 23, 31]",፥
"[4, 5, 16, 17, 24, 31, 36]",፦
"[-5, 7, 26, 29, 31]",፧
"[-5, 0, 7, 12, 19, 28, 36]",፨
"[5, 7, 17, 19, 23, 31]",፩
"[-5, 7, 19, 26, 28, 35, 36]",፪
"[-7, 5, 21, 29, 36]",፫
"[2, 6, 9, 14]",፬
"[2, 9, 12, 14]",፭
"[-5, 5, 11, 12]",፮
"[4, 9, 12, 19]",፯
"[4, 7, 10, 19]",፰
"[-5, 5, 11, 12, 14]",፱
"[0, 4, 7, 11, 12]",፲
"[-5, 2, 5]",፳
"[-5, -1, 2]",፴
"[-17, -5, 2, 5]",፵
"[-1, 5, 9]",፶
"[-5, -1, 5]",፷
"[-7, -3, 0, 2]",፸
"[-17, -5, -1, 5]",፹
"[-7, 7, 11]",፺
"[-3, 5, 9]",፻
"[-6, 0, 2]",፼
"[-10, -6, 0, 4]",፽
"[-10, -6, 0, 2]",፾
"[-17, -5, -1, 2]",፿
"[-12, -5, 0, 5, 9]",ᎀ
"[-17, -3, 5, 7]",ᎁ
"[-17, -1, 5, 7]",ᎂ
"[-17, -5, -1, 2, 5]",ᎃ
"[-5, 7, 19, 26]",ᎄ
"[-10, 2, 12, 21]",ᎅ
"[0, 12, 16, 17, 19, 24]",ᎆ
"[-7, 5, 24, 33]",ᎇ
"[-7, 5, 16, 24, 33]",ᎈ
"[-5, 7, 14, 16, 23, 31]",ᎉ
"[-10, 12, 18, 21]",ᎊ
"[-7, 19, 24, 28]",ᎋ
"[-7, -5, 7, 19, 23, 26]",ᎌ
"[2, 6, 9, 18]",ᎍ
